nox_measure,sox_measure,tsp_measure
7.91,25.49,4.53
7.91,25.49,4.53
7.91,25.49,4.53
7.91,25.49,4.53
6.09,25.49,4.53
6.4,25.49,4.53
6.4,25.49,4.53
6.34,13.69,1.5
6.34,13.69,1.5
3.71,3.37,1.5
3.71,3.37,1.5
17.75,27.56,4.39
5.87,27.56,4.39
7.88,27.56,4.39
7.88,27.56,4.39
7.88,27.56,4.39
7.88,27.56,4.39
7.88,27.56,4.39
7.88,27.56,4.39
7.88,27.56,4.39
7.88,27.56,4.39
6.04,27.56,4.39
6.37,27.56,4.39
6.37,27.56,4.39
6.24,14.22,1.48
6.24,14.22,1.48
3.24,5.26,0.48
3.24,5.26,0.48
19.64,24.19,4.4
5.82,24.19,4.4
7.78,24.19,4.4
7.78,24.19,4.4
7.78,24.19,4.4
7.78,24.19,4.4
7.78,24.19,4.4
7.78,24.19,4.4
7.78,24.19,4.4
7.78,24.19,4.4
6.13,24.19,4.4
6.43,24.19,4.4
6.43,24.19,4.4
5.7,14.0,1.44
5.7,14.0,1.44
3.36,2.46,0.48
3.36,2.46,0.48
16.71,24.36,4.32
5.79,24.36,4.32
7.79,24.36,4.32
7.79,24.36,4.32
7.79,24.36,4.32
7.79,24.36,4.32
7.79,24.36,4.32
7.79,24.36,4.32
7.79,24.36,4.32
7.79,24.36,4.32
6.11,24.36,4.32
6.35,24.36,4.32
6.35,24.36,4.32
6.03,14.36,1.45
6.03,14.36,1.45
3.23,1.44,0.47
3.23,1.44,0.47
15.57,22.92,4.3
5.74,22.92,4.3
7.73,22.92,4.3
7.73,22.92,4.3
7.73,22.92,4.3
7.73,22.92,4.3
7.73,22.92,4.3
7.73,22.92,4.3
7.73,22.92,4.3
7.73,22.92,4.3
10.72,22.92,4.3
15.39,22.92,4.3
15.39,22.92,4.3
5.83,14.12,1.45
5.83,14.12,1.45
3.57,2.33,0.45
3.57,2.33,0.45
14.99,23.22,4.44
6.26,23.22,4.44
7.69,23.22,4.44
7.69,23.22,4.44
7.69,23.22,4.44
7.69,23.22,4.44
7.69,23.22,4.44
7.69,23.22,4.44
7.69,23.22,4.44
7.69,23.22,4.44
7.69,23.22,4.44
7.69,23.22,4.44
7.69,23.22,4.44
5.78,14.5,1.46
5.78,14.5,1.46
3.9,3.43,0.45
3.9,3.43,0.45
16.64,21.7,4.47
6.52,21.7,4.47
8.55,21.7,4.47
8.55,21.7,4.47
8.55,21.7,4.47
8.55,21.7,4.47
8.55,21.7,4.47
8.55,21.7,4.47
8.55,21.7,4.47
8.55,21.7,4.47
8.55,21.7,4.47
8.55,21.7,4.47
8.55,21.7,4.47
5.5,14.79,1.45
5.5,14.79,1.45
4.03,5.21,0.45
4.03,5.21,0.45
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
14.35,21.89,4.19
5.69,15.19,1.47
5.69,15.19,1.47
4.02,1.7,0.38
4.02,1.7,0.38
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
18.35,21.59,4.12
5.91,15.66,1.51
5.91,15.66,1.51
3.78,0.78,0.39
3.78,0.78,0.39
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
19.83,23.02,3.9
5.65,16.02,1.48
5.65,16.02,1.48
3.79,1.81,0.41
3.79,1.81,0.41
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
18.43,23.0,3.63
6.02,16.33,1.48
6.02,16.33,1.48
3.84,3.03,0.41
3.84,3.03,0.41
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
17.01,24.4,3.51
6.04,16.61,1.48
6.04,16.61,1.48
3.5,3.97,0.44
3.5,3.97,0.44
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
18.1,24.87,3.4
5.54,15.96,1.46
5.54,15.96,1.46
3.64,5.89,0.4
3.64,5.89,0.4
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
17.46,24.63,3.28
5.48,15.69,1.51
5.48,15.69,1.51
4.48,3.07,0.38
4.48,3.07,0.38
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
15.3,23.57,3.16
5.32,15.33,1.5
5.32,15.33,1.5
4.0,1.1,0.36
4.0,1.1,0.36
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
15.99,23.15,3.17
5.57,15.07,1.52
5.57,15.07,1.52
3.52,1.75,0.35
3.52,1.75,0.35
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
17.67,23.24,3.14
5.64,15.13,1.53
5.64,15.13,1.53
3.32,2.66,0.36
3.32,2.66,0.36
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
17.93,23.5,3.11
5.46,14.86,1.55
5.46,14.86,1.55
3.29,3.65,0.36
3.29,3.65,0.36
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
17.72,22.73,3.11
5.81,14.37,1.55
5.81,14.37,1.55
3.15,4.42,0.36
3.15,4.42,0.36
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
16.85,22.64,3.03
5.73,14.29,1.53
5.73,14.29,1.53
3.22,1.14,0.34
3.22,1.14,0.34
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
17.8,22.72,3.09
6.07,14.57,1.57
6.07,14.57,1.57
3.98,1.23,0.35
3.98,1.23,0.35
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
18.47,23.32,3.08
5.75,14.32,1.53
5.75,14.32,1.53
4.51,1.79,0.33
4.51,1.79,0.33
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
19.18,23.36,3.1
6.15,13.99,1.54
6.15,13.99,1.54
4.25,3.08,0.37
4.25,3.08,0.37
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
18.39,23.71,3.08
5.71,13.38,1.49
5.71,13.38,1.49
4.36,4.48,0.39
4.36,4.48,0.39
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
17.47,23.9,3.04
6.51,13.34,1.48
6.51,13.34,1.48
5.36,3.1,0.36
5.36,3.1,0.36
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
17.47,24.92,3.01
6.18,13.78,1.5
6.18,13.78,1.5
5.74,1.04,0.33
5.74,1.04,0.33
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
20.36,26.23,3.02
6.2,13.62,1.53
6.2,13.62,1.53
5.0,1.98,0.33
5.0,1.98,0.33
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
19.16,26.71,2.9
6.33,13.57,1.55
6.33,13.57,1.55
4.86,3.41,0.32
4.86,3.41,0.32
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
17.85,25.8,2.74
6.28,13.21,1.53
6.28,13.21,1.53
4.08,5.99,0.33
4.08,5.99,0.33
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
17.48,23.73,2.93
6.69,13.4,1.52
6.69,13.4,1.52
4.54,1.96,0.27
4.54,1.96,0.27
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
17.44,21.35,3.07
6.97,13.44,1.52
6.97,13.44,1.52
3.78,3.13,0.29
3.78,3.13,0.29
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
14.31,20.61,3.26
7.22,13.99,3.26
7.22,13.99,3.26
3.17,4.62,0.33
3.17,4.62,0.33
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
14.56,21.57,3.24
7.33,14.51,1.56
7.33,14.51,1.56
3.16,3.98,0.26
3.16,3.98,0.26
16.28,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
23.905,22.14,3.22
7.25,14.55,1.58
7.25,14.55,1.58
3.52,1.41,0.26
3.52,1.41,0.26
17.14,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
23.905,22.78,3.23
7.09,14.58,1.59
7.09,14.58,1.59
3.81,1.92,0.32
3.81,1.92,0.32
16.26,23.87,3.18
9.13,23.87,3.18
15.69,23.87,3.18
15.69,23.87,3.18
15.69,23.87,3.18
15.69,23.87,3.18
15.69,23.87,3.18
15.69,23.87,3.18
15.69,23.87,3.18
15.69,23.87,3.18
6.4,23.87,3.18
8.08,23.87,3.18
8.08,23.87,3.18
7.1,14.56,1.57
7.1,14.56,1.57
4.69,3.41,0.34
4.69,3.41,0.34
15.95,23.53,3.22
6.9,23.53,3.22
12.11,23.53,3.22
12.11,23.53,3.22
12.11,23.53,3.22
12.11,23.53,3.22
12.11,23.53,3.22
12.11,23.53,3.22
12.11,23.53,3.22
12.11,23.53,3.22
6.46,23.53,3.22
7.76,23.53,3.22
7.76,23.53,3.22
6.95,14.84,1.59
6.95,14.84,1.59
4.15,4.97,0.38
4.15,4.97,0.38
16.29,24.46,3.82
6.69,24.46,3.82
10.97,24.46,3.82
10.97,24.46,3.82
10.97,24.46,3.82
10.97,24.46,3.82
10.97,24.46,3.82
10.97,24.46,3.82
10.97,24.46,3.82
10.97,24.46,3.82
5.42,24.46,3.82
5.47,24.46,3.82
5.47,24.46,3.82
6.56,15.0,1.59
6.56,15.0,1.59
3.56,5.1,0.44
3.56,5.1,0.44
12.66,24.82,3.62
5.19,24.82,3.62
7.16,24.82,3.62
7.16,24.82,3.62
7.16,24.82,3.62
7.16,24.82,3.62
7.16,24.82,3.62
7.16,24.82,3.62
7.16,24.82,3.62
7.16,24.82,3.62
5.53,24.82,3.62
5.79,24.82,3.62
5.79,24.82,3.62
6.69,15.34,1.6
6.69,15.34,1.6
3.84,1.29,0.41
3.84,1.29,0.41
11.79,25.49,3.34
5.36,25.49,3.34
7.1,25.49,3.34
7.1,25.49,3.34
7.1,25.49,3.34
7.1,25.49,3.34
7.1,25.49,3.34
7.1,25.49,3.34
7.1,25.49,3.34
7.1,25.49,3.34
5.54,25.49,3.34
5.72,25.49,3.34
5.72,25.49,3.34
6.65,14.99,1.6
6.65,14.99,1.6
4.38,1.72,0.43
4.38,1.72,0.43
14.06,23.58,3.28
5.34,23.58,3.28
7.06,23.58,3.28
7.06,23.58,3.28
7.06,23.58,3.28
7.06,23.58,3.28
7.06,23.58,3.28
7.06,23.58,3.28
7.06,23.58,3.28
7.06,23.58,3.28
5.55,23.58,3.28
5.72,23.58,3.28
5.72,23.58,3.28
6.47,14.28,1.6
6.47,14.28,1.6
3.99,2.88,0.42
3.99,2.88,0.42
13.62,23.5,3.15
5.72,23.5,3.15
7.01,23.5,3.15
7.01,23.5,3.15
7.01,23.5,3.15
7.01,23.5,3.15
7.01,23.5,3.15
7.01,23.5,3.15
7.01,23.5,3.15
7.01,23.5,3.15
5.53,23.5,3.15
5.75,23.5,3.15
5.75,23.5,3.15
6.23,14.28,1.59
6.23,14.28,1.59
3.99,1.41,0.37
3.99,1.41,0.37
15.53,23.24,3.15
5.73,23.24,3.15
6.95,23.24,3.15
6.95,23.24,3.15
6.95,23.24,3.15
6.95,23.24,3.15
6.95,23.24,3.15
6.95,23.24,3.15
6.95,23.24,3.15
6.95,23.24,3.15
5.52,23.24,3.15
5.77,23.24,3.15
5.77,23.24,3.15
5.21,13.83,1.6
5.21,13.83,1.6
4.03,1.9,0.47
4.03,1.9,0.47
13.98,23.39,3.05
5.76,23.39,3.05
6.99,23.39,3.05
6.99,23.39,3.05
6.99,23.39,3.05
6.99,23.39,3.05
6.99,23.39,3.05
6.99,23.39,3.05
6.99,23.39,3.05
6.99,23.39,3.05
5.51,23.39,3.05
5.76,23.39,3.05
5.76,23.39,3.05
5.23,13.67,1.58
5.23,13.67,1.58
4.3,3.02,0.46
4.3,3.02,0.46
4.3,3.02,2.95
5.69,3.02,2.95
6.98,3.02,2.95
6.98,3.02,2.95
6.98,3.02,2.95
6.98,3.02,2.95
6.98,3.02,2.95
6.98,3.02,2.95
6.98,3.02,2.95
6.98,3.02,2.95
5.5,3.02,2.95
5.74,3.02,2.95
5.74,3.02,2.95
5.4,13.63,1.57
5.4,13.63,1.57
3.99,4.32,0.45
3.99,4.32,0.45
16.37,28.34,3.05
5.66,28.34,3.05
6.9,28.34,3.05
6.9,28.34,3.05
6.9,28.34,3.05
6.9,28.34,3.05
6.9,28.34,3.05
6.9,28.34,3.05
6.9,28.34,3.05
6.9,28.34,3.05
5.51,28.34,3.05
5.72,28.34,3.05
5.72,28.34,3.05
5.71,12.81,1.57
5.71,12.81,1.57
3.43,5.94,0.42
3.43,5.94,0.42
12.99,28.16,2.99
5.67,28.16,2.99
6.95,28.16,2.99
6.95,28.16,2.99
6.95,28.16,2.99
6.95,28.16,2.99
6.95,28.16,2.99
6.95,28.16,2.99
6.95,28.16,2.99
6.95,28.16,2.99
6.2,28.16,2.99
11.97,28.16,2.99
11.97,28.16,2.99
5.36,13.0,1.66
5.36,13.0,1.66
3.48,2.17,0.42
3.48,2.17,0.42
12.1,25.72,3.31
6.0,25.72,3.31
6.94,25.72,3.31
6.94,25.72,3.31
6.94,25.72,3.31
6.94,25.72,3.31
6.94,25.72,3.31
6.94,25.72,3.31
6.94,25.72,3.31
6.94,25.72,3.31
6.94,25.72,3.31
6.94,25.72,3.31
6.94,25.72,3.31
5.8,13.58,1.62
5.8,13.58,1.62
3.4,1.23,0.44
3.4,1.23,0.44
13.23,26.28,3.14
6.26,26.28,3.14
6.97,26.28,3.14
6.97,26.28,3.14
6.97,26.28,3.14
6.97,26.28,3.14
6.97,26.28,3.14
6.97,26.28,3.14
6.97,26.28,3.14
6.97,26.28,3.14
6.97,26.28,3.14
6.97,26.28,3.14
6.97,26.28,3.14
5.85,14.08,1.63
5.85,14.08,1.63
3.72,2.07,1.63
3.72,2.07,1.63
12.2,24.96,3.02
6.29,24.96,3.02
7.01,24.96,3.02
7.01,24.96,3.02
7.01,24.96,3.02
7.01,24.96,3.02
7.01,24.96,3.02
7.01,24.96,3.02
7.01,24.96,3.02
7.01,24.96,3.02
7.01,24.96,3.02
7.01,24.96,3.02
7.01,24.96,3.02
5.54,14.48,1.64
5.54,14.48,1.64
3.8,2.97,0.54
3.8,2.97,0.54
11.49,25.11,3.04
6.3,25.11,3.04
7.0,25.11,3.04
7.0,25.11,3.04
7.0,25.11,3.04
7.0,25.11,3.04
7.0,25.11,3.04
7.0,25.11,3.04
7.0,25.11,3.04
7.0,25.11,3.04
7.0,25.11,3.04
7.0,25.11,3.04
7.0,25.11,3.04
5.32,14.02,1.65
5.32,14.02,1.65
4.3,4.34,0.53
4.3,4.34,0.53
12.67,23.69,2.93
6.33,23.69,2.93
7.04,23.69,2.93
7.04,23.69,2.93
7.04,23.69,2.93
7.04,23.69,2.93
7.04,23.69,2.93
7.04,23.69,2.93
7.04,23.69,2.93
7.04,23.69,2.93
7.04,23.69,2.93
7.04,23.69,2.93
7.04,23.69,2.93
5.5,13.49,1.66
5.5,13.49,1.66
4.7,4.41,0.56
4.7,4.41,0.56
13.6,22.57,2.82
6.36,22.57,2.82
7.07,22.57,2.82
7.07,22.57,2.82
7.07,22.57,2.82
7.07,22.57,2.82
7.07,22.57,2.82
7.07,22.57,2.82
7.07,22.57,2.82
7.07,22.57,2.82
7.07,22.57,2.82
7.07,22.57,2.82
7.07,22.57,2.82
5.7,12.93,1.67
5.7,12.93,1.67
5.01,1.04,0.5
5.01,1.04,0.5
13.39,21.69,2.88
6.83,21.69,2.88
8.08,21.69,2.88
8.08,21.69,2.88
8.08,21.69,2.88
8.08,21.69,2.88
8.08,21.69,2.88
8.08,21.69,2.88
8.08,21.69,2.88
8.08,21.69,2.88
8.08,21.69,2.88
8.08,21.69,2.88
8.08,21.69,2.88
5.61,12.67,1.67
5.61,12.67,1.67
5.34,2.02,0.54
5.34,2.02,0.54
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
13.49,23.82,2.84
5.79,12.61,1.68
5.79,12.61,1.68
4.96,2.93,0.58
4.96,2.93,0.58
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
12.86,24.7,2.9
5.43,12.55,1.65
5.43,12.55,1.65
4.58,4.41,0.6
4.58,4.41,0.6
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
13.29,26.32,2.94
5.23,12.83,1.61
5.23,12.83,1.61
3.54,3.2,0.6
3.54,3.2,0.6
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
12.99,25.32,2.84
5.24,13.24,1.6
5.24,13.24,1.6
3.89,1.1,0.58
3.89,1.1,0.58
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
12.91,25.41,2.75
5.67,13.51,1.59
5.67,13.51,1.59
4.29,2.24,0.56
4.29,2.24,0.56
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
14.12,24.92,2.73
5.52,13.54,1.61
5.52,13.54,1.61
4.93,3.27,0.61
4.93,3.27,0.61
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
13.63,25.19,2.74
5.66,14.05,1.61
5.66,14.05,1.61
5.51,4.76,0.58
5.51,4.76,0.58
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
13.49,25.44,2.71
5.34,14.1,1.63
5.34,14.1,1.63
5.75,4.66,0.59
5.75,4.66,0.59
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
13.4,25.48,2.72
5.29,14.46,1.63
5.29,14.46,1.63
5.06,1.4,0.52
5.06,1.4,0.52
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
13.87,23.4,2.74
5.43,14.65,1.62
5.43,14.65,1.62
4.91,1.67,0.59
4.91,1.67,0.59
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
13.61,21.08,2.67
5.26,14.58,1.6
5.26,14.58,1.6
3.71,3.2,0.57
3.71,3.2,0.57
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
14.76,20.61,2.65
5.26,14.46,1.59
5.26,14.46,1.59
2.97,4.72,0.58
2.97,4.72,0.58
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
14.54,19.23,2.64
5.23,14.82,1.59
5.23,14.82,1.59
2.77,5.6,0.58
2.77,5.6,0.58
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
13.01,19.04,2.61
5.2,14.95,1.56
5.2,14.95,1.56
2.95,1.84,0.52
2.95,1.84,0.52
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
12.41,21.21,2.61
5.31,15.14,1.57
5.31,15.14,1.57
